"Indexcd","Trddt","Opnidx","Highidx","Lowidx","Clsidx","Vol","Value"
"DJI","2021-03-08","31512.15","32148.04","31512.15","31802.44","496.98","0.009720"
"DJI","2021-03-09","31892.35","32150.32","31822.64","31832.74","46374.44","0.000953"
"DJI","2021-03-10","31906.96","32389.50","31906.96","32297.02","41022.55","0.014585"
"DJI","2021-03-11","32354.50","32661.59","32345.70","32485.59","40240.43","0.005839"
"DJI","2021-03-12","32462.40","32793.32","32462.40","32778.64","346.40","0.009021"
"DJI","2021-03-15","32798.84","32973.40","32629.75","32953.46","36208.41","0.005333"
"DJI","2021-03-16","32966.75","32966.75","32778.23","32825.95","38790.79","-0.003869"
"DJI","2021-03-17","32825.52","33047.58","32782.18","33015.37","39180.97","0.005770"
"DJI","2021-03-18","32928.16","33227.78","32831.25","32862.30","42102.19","-0.004636"
"DJI","2021-03-19","32858.36","32858.36","32505.07","32627.97","811.89","-0.007131"
"DJI","2021-03-22","32601.82","32810.35","32512.53","32731.20","38431.93","0.003164"
"DJI","2021-03-23","32691.50","32753.77","32356.28","32423.15","385.84","-0.009412"
"DJI","2021-03-24","32470.88","32787.99","32418.15","32420.06","40505.50","-0.000095"
"DJI","2021-03-25","32346.81","32672.69","32071.41","32619.48","41349.06","0.006151"
